steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-1000.0,1,-1000.0,2.0
2,2,-2000.0,1,-1000.0,4.0
3,3,-3000.0,1,-1000.0,6.0
4,4,-4000.0,1,-1000.0,8.0
5,5,-5000.0,1,-1000.0,10.0
6,6,-6000.0,1,-1000.0,12.0
7,7,-5000.0,1,1000.0,12.0
8,8,-4000.0,1,1000.0,12.0
9,9,-5000.0,1,-1000.0,14.0
10,10,-4000.0,1,1000.0,14.0
12,12,-6000.0,1,-1000.0,18.0
14,14,-4000.0,1,1000.0,18.0
17,17,-7000.0,1,-1000.0,24.0
20,20,-10000.0,1,-1000.0,30.0
25,25,-15000.0,1,-1000.0,40.0
30,30,-18000.0,1,1000.0,48.0
40,40,-28000.0,1,-1000.0,68.0
50,50,-38000.0,1,-1000.0,88.0
60,60,-46000.0,1,-1000.0,106.0
70,70,-52000.0,1,-1000.0,122.0
80,80,-56000.0,1,-1000.0,136.0
90,90,-66000.0,1,-1000.0,156.0
100,100,-72000.0,1,-1000.0,172.0
120,120,-88000.0,1,-1000.0,208.0
140,140,-106000.0,1,-1000.0,246.0
170,170,-124000.0,1,-1000.0,294.0
200,200,-146000.0,1,-1000.0,346.0
250,250,-178000.0,1,-1000.0,428.0
300,300,-222000.0,1,-1000.0,522.0
400,400,-304000.0,1,-1000.0,704.0
500,500,-380000.0,1,-1000.0,880.0
600,600,-456000.0,1,-1000.0,1056.0
700,700,-538000.0,1,-1000.0,1238.0
800,800,-608000.0,1,1000.0,1408.0
900,900,-688000.0,1,-1000.0,1588.0
1000,1000,-770000.0,1,-1000.0,1770.0
1200,1200,-936000.0,1,-1000.0,2136.0
1400,1400,-1104000.0,1,-1000.0,2504.0
1700,1700,-1348000.0,1,-1000.0,3048.0
2000,2000,-1592000.0,1,-1000.0,3592.0
2500,2500,-1992000.0,1,-1000.0,4492.0
3000,3000,-2402000.0,1,-1000.0,5402.0
4000,4000,-3200000.0,1,-1000.0,7200.0
5000,5000,-3972000.0,1,-1000.0,8972.0
6000,6000,-4772000.0,1,-1000.0,10772.0
7000,7000,-5534000.0,1,-1000.0,12534.0
8000,8000,-6308000.0,1,1000.0,14308.0
9000,9000,-7070000.0,1,-1000.0,16070.0
10000,10000,-7842000.0,1,-1000.0,17842.0
