steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.005,10,-0.005,1,0
20,2,-0.009000000000000001,10,-0.004,2,0
30,3,-0.012000000000000004,10,-0.003,3,0
40,4,-0.017000000000000008,10,-0.005,4,0
50,5,-0.02000000000000001,10,-0.003,5,0
60,6,-0.027000000000000017,10,-0.007,6,0
70,7,-0.03100000000000002,10,-0.004,7,0
80,8,-0.03400000000000002,10,-0.003,8,0
90,9,-0.03900000000000003,10,-0.005,9,0
100,10,-0.04300000000000003,10,-0.004,10,0
120,12,-0.05400000000000004,10,-0.006,12,0
140,14,-0.06400000000000004,10,-0.007,14,0
170,17,-0.07700000000000005,10,-0.004,17,0
200,20,-0.09700000000000007,10,-0.007,20,0
250,25,-0.1220000000000001,10,-0.005,25,0
300,30,-0.1520000000000001,10,-0.006,30,0
400,40,-0.20300000000000015,10,-0.004,40,0
500,50,-0.25300000000000017,10,-0.006,50,0
600,60,-0.3040000000000002,10,-0.005,60,0
700,70,-0.35200000000000026,10,-0.004,70,0
800,80,-0.3850000000000003,10,-0.001,80,0
900,90,-0.43800000000000033,10,-0.006,90,0
1000,100,-0.48100000000000037,10,-0.002,100,0
1200,120,-0.5840000000000004,10,-0.007,120,0
1400,140,-0.6760000000000005,10,-0.006,140,0
1700,170,-0.8090000000000006,10,-0.004,170,0
2000,200,-0.9480000000000007,10,-0.008,200,0
2500,250,-1.1719999999999817,10,-0.004,250,0
3000,300,-1.4179999999999546,10,-0.006,300,0
4000,400,-1.8999999999999015,10,-0.005,400,0
5000,500,-2.3379999999998535,10,-0.003,500,0
6000,600,-2.7669999999998063,10,-0.004,600,0
7000,700,-3.161999999999763,10,-0.005,700,0
8000,800,-3.558999999999719,10,-0.005,800,0
9000,900,-3.984999999999672,10,-0.004,900,0
10000,1000,-4.419999999999811,10,-0.004,1000,0
12000,1200,-5.0270000000000135,10,-0.002,1200,0
14000,1400,-5.61500000000021,10,-0.002,1400,0
17000,1700,-6.366000000000461,10,-0.002,1700,0
20000,2000,-7.116000000000711,10,0.0,2000,0
25000,2500,-8.383000000000793,10,-0.004,2500,0
30000,3000,-9.357000000000253,10,-0.001,3000,0
40000,4000,-11.160999999999254,10,-0.004,4000,0
50000,5000,-13.13399999999816,10,0.0,5000,0
60000,6000,-14.118999999997614,10,0.0,6000,0
70000,7000,-14.827999999997221,10,0.0,7000,0
80000,8000,-15.554999999996818,10,-0.001,8000,0
90000,9000,-16.188999999996803,10,-0.004,9000,0
100000,10000,-16.862999999997626,10,0.0,10000,0
