steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
101,1,1.0,101,1.0,1,0.0
202,2,2.0,101,1.0,2,0.0
303,3,3.0,101,1.0,3,0.0
404,4,2.0,101,-1.0,3,2.0
505,5,3.0,101,1.0,4,2.0
606,6,4.0,101,1.0,5,2.0
707,7,5.0,101,1.0,6,2.0
808,8,4.0,101,-1.0,6,4.0
909,9,5.0,101,1.0,7,4.0
1010,10,6.0,101,1.0,8,4.0
1212,12,8.0,101,1.0,10,4.0
1414,14,10.0,101,1.0,12,4.0
1717,17,13.0,101,1.0,15,4.0
2020,20,12.0,101,-1.0,16,8.0
2525,25,9.0,101,-1.0,17,16.0
3030,30,12.0,101,1.0,21,18.0
4040,40,14.0,101,1.0,27,26.0
5050,50,18.0,101,-1.0,34,32.0
6060,60,22.0,101,1.0,41,38.0
7070,70,20.0,101,1.0,45,50.0
8080,80,22.0,101,-1.0,51,58.0
9090,90,24.0,101,-1.0,57,66.0
10100,100,22.0,101,-1.0,61,78.0
12120,120,30.0,101,-1.0,75,90.0
14140,140,44.0,101,1.0,92,96.0
17170,170,48.0,101,1.0,109,122.0
20200,200,48.0,101,1.0,124,152.0
25250,250,44.0,101,-1.0,147,206.0
30300,300,48.0,101,1.0,174,252.0
40400,400,64.0,101,-1.0,232,336.0
50500,500,56.0,101,-1.0,278,444.0
60600,600,60.0,101,1.0,330,540.0
70700,700,66.0,101,1.0,383,634.0
80800,800,76.0,101,1.0,438,724.0
90900,900,76.0,101,-1.0,488,824.0
101000,1000,78.0,101,-1.0,539,922.0
121200,1200,84.0,101,1.0,642,1116.0
141400,1400,56.0,101,1.0,728,1344.0
171700,1700,34.0,101,-1.0,867,1666.0
202000,2000,34.0,101,-1.0,1017,1966.0
252500,2500,28.0,101,-1.0,1264,2472.0
303000,3000,32.0,101,1.0,1516,2968.0
404000,4000,98.0,101,1.0,2049,3902.0
505000,5000,120.0,101,1.0,2560,4880.0
606000,6000,134.0,101,1.0,3067,5866.0
707000,7000,148.0,101,-1.0,3574,6852.0
808000,8000,154.0,101,1.0,4077,7846.0
909000,9000,164.0,101,-1.0,4582,8836.0
1010000,10000,164.0,101,-1.0,5082,9836.0
