steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.002,10,-0.002,1,0
20,2,-0.008,10,-0.006,2,0
30,3,-0.016000000000000007,10,-0.008,3,0
40,4,-0.01900000000000001,10,-0.003,4,0
50,5,-0.024000000000000014,10,-0.005,5,0
60,6,-0.02900000000000002,10,-0.005,6,0
70,7,-0.035000000000000024,10,-0.006,7,0
80,8,-0.03900000000000003,10,-0.004,8,0
90,9,-0.04400000000000003,10,-0.005,9,0
100,10,-0.047000000000000035,10,-0.003,10,0
120,12,-0.05500000000000004,10,-0.003,12,0
140,14,-0.06700000000000005,10,-0.007,14,0
170,17,-0.08200000000000006,10,-0.004,17,0
200,20,-0.09800000000000007,10,-0.005,20,0
250,25,-0.1240000000000001,10,-0.002,25,0
300,30,-0.1460000000000001,10,-0.004,30,0
400,40,-0.19700000000000015,10,-0.007,40,0
500,50,-0.2430000000000002,10,-0.003,50,0
600,60,-0.2930000000000002,10,-0.007,60,0
700,70,-0.34900000000000025,10,-0.007,70,0
800,80,-0.3980000000000003,10,-0.004,80,0
900,90,-0.44600000000000034,10,-0.005,90,0
1000,100,-0.4940000000000004,10,-0.007,100,0
1200,120,-0.5910000000000004,10,-0.004,120,0
1400,140,-0.6860000000000005,10,-0.004,140,0
1700,170,-0.8310000000000006,10,-0.004,170,0
2000,200,-0.9640000000000007,10,-0.001,200,0
2500,250,-1.1999999999999786,10,-0.006,250,0
3000,300,-1.4649999999999495,10,-0.004,300,0
4000,400,-1.923999999999899,10,-0.004,400,0
5000,500,-2.386999999999848,10,-0.006,500,0
6000,600,-2.797999999999803,10,-0.003,600,0
7000,700,-3.1919999999997595,10,-0.005,700,0
8000,800,-3.612999999999713,10,-0.005,800,0
9000,900,-4.004999999999672,10,-0.003,900,0
10000,1000,-4.401999999999805,10,-0.002,1000,0
12000,1200,-5.0990000000000375,10,-0.002,1200,0
14000,1400,-5.624000000000213,10,-0.005,1400,0
17000,1700,-6.145000000000387,10,-0.001,1700,0
20000,2000,-6.550000000000522,10,-0.001,2000,0
25000,2500,-7.102000000000706,10,-0.001,2500,0
30000,3000,-7.608000000000875,10,-0.001,3000,0
40000,4000,-8.636000000000653,10,-0.001,4000,0
50000,5000,-9.65100000000009,10,-0.001,5000,0
60000,6000,-10.652999999999535,10,-0.001,6000,0
70000,7000,-11.65399999999898,10,-0.001,7000,0
80000,8000,-12.658999999998423,10,-0.001,8000,0
90000,9000,-13.660999999997868,10,-0.001,9000,0
100000,10000,-14.661999999997313,10,-0.001,10000,0
