steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.005750000000000003,40,-0.005750000000000003,1,0
80,2,-0.010250000000000007,40,-0.004500000000000002,2,0
120,3,-0.015500000000000012,40,-0.005250000000000003,3,0
160,4,-0.021250000000000015,40,-0.005750000000000003,4,0
200,5,-0.02600000000000002,40,-0.0047500000000000025,5,0
240,6,-0.03250000000000002,40,-0.006500000000000004,6,0
280,7,-0.03800000000000003,40,-0.005500000000000003,7,0
320,8,-0.04325000000000003,40,-0.005250000000000003,8,0
360,9,-0.047250000000000035,40,-0.004000000000000002,9,0
400,10,-0.05150000000000004,40,-0.004250000000000002,10,0
480,12,-0.06175000000000005,40,-0.005250000000000003,11,0
560,14,-0.07275000000000005,40,-0.005500000000000003,13,0
680,17,-0.08825000000000006,40,-0.005250000000000003,16,0
800,20,0.38794633066224904,40,-0.005000000000000003,19,0
1000,25,0.36169633066225193,40,-0.005750000000000003,24,0
1200,30,0.38555569992168104,40,-0.006000000000000004,29,0
1600,40,-0.26604194272797405,40,-0.004500000000000002,39,0
2000,50,-2.6994182425355087,40,-0.006000000000000004,48,0
2400,60,-1.1945984139311785,40,-0.006000000000000004,57,0
2800,70,-0.4583196626197358,40,-0.0047500000000000025,67,0
3200,80,0.9284010093488972,40,-0.0047500000000000025,77,0
3600,90,2.1647765547085793,40,-0.005250000000000003,87,0
4000,100,3.055817306038406,40,-0.004500000000000002,97,0
4800,120,5.705486232300959,40,-0.005000000000000003,117,0
5600,140,8.57183083737726,40,-0.005250000000000003,137,0
6800,170,8.306727214490776,40,-0.7983202693304567,166,0
8000,200,9.449634685532368,40,-0.004500000000000002,196,0
10000,250,4.918912696146331,40,-0.005500000000000003,244,0
12000,300,3.872264736766333,40,-0.004000000000000002,293,0
16000,400,-0.8087152487412309,40,-0.005250000000000003,389,0
20000,500,-8.180445670533196,40,-0.005750000000000003,486,0
24000,600,-8.778639505679221,40,-0.005250000000000003,583,0
28000,700,-8.93854185588898,40,-0.005250000000000003,678,0
32000,800,-11.003937695647025,40,-0.006000000000000004,764,0
36000,900,-12.441531300137223,40,-0.005500000000000003,856,0
40000,1000,-10.519685249291308,40,-0.006000000000000004,950,0
48000,1200,-13.34264508796567,40,-1.2733755075474456,1145,0
56000,1400,-13.409506199748483,40,-0.004250000000000002,1341,0
68000,1700,-19.967429399309896,40,-0.004000000000000002,1639,0
80000,2000,-20.69009272567688,40,-0.004250000000000002,1939,0
100000,2500,-20.03847411469784,40,-0.002,2439,0
120000,3000,-25.954555159898845,40,-0.00175,2939,0
160000,4000,-24.164237529631976,40,-0.0022500000000000003,3939,0
200000,5000,-26.694628342436417,40,-0.003000000000000001,4939,0
240000,6000,-31.324534331286735,40,-0.002,5939,0
280000,7000,-32.501397250080366,40,-0.003000000000000001,6939,0
320000,8000,-40.4135543550996,40,-0.0015,7939,0
360000,9000,-49.33077496725652,40,-0.0015,8939,0
400000,10000,-51.401152666508395,40,-0.004000000000000002,9939,0
