steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-2.0,20,-2.0,0.0
40,2,-2.0,20,0.0,0.0
60,3,4.0,20,6.0,0.0
80,4,6.0,20,2.0,2.0
100,5,6.0,20,0.0,2.0
120,6,4.0,20,-2.0,4.0
140,7,2.0,20,-2.0,6.0
160,8,-2.0,20,-4.0,8.0
180,9,2.0,20,4.0,10.0
200,10,-6.0,20,-8.0,12.0
240,12,2.0,20,2.0,12.0
280,14,8.0,20,4.0,12.0
340,17,2.0,20,-4.0,16.0
400,20,2.0,20,0.0,18.0
500,25,-4.0,20,-2.0,24.0
600,30,-8.0,20,0.0,28.0
800,40,12.0,20,6.0,40.0
1000,50,10.0,20,2.0,54.0
1200,60,8.0,20,4.0,70.0
1400,70,22.0,20,6.0,82.0
1600,80,16.0,20,-2.0,86.0
1800,90,8.0,20,0.0,98.0
2000,100,-6.0,20,2.0,112.0
2400,120,-36.0,20,-4.0,132.0
2800,140,-18.0,20,0.0,152.0
3400,170,-44.0,20,2.0,192.0
4000,200,-46.0,20,2.0,218.0
5000,250,-56.0,20,8.0,272.0
6000,300,-108.0,20,0.0,320.0
8000,400,-198.0,20,0.0,436.0
10000,500,-154.0,20,4.0,536.0
12000,600,-66.0,20,-2.0,624.0
14000,700,-76.0,20,4.0,748.0
16000,800,-74.0,20,-10.0,836.0
18000,900,-212.0,20,0.0,924.0
20000,1000,-196.0,20,-2.0,1028.0
24000,1200,-50.0,20,4.0,1194.0
28000,1400,-48.0,20,2.0,1376.0
34000,1700,-10.0,20,4.0,1662.0
40000,2000,-62.0,20,2.0,1958.0
50000,2500,78.0,20,2.0,2426.0
60000,3000,178.0,20,-2.0,2928.0
80000,4000,330.0,20,8.0,3940.0
100000,5000,430.0,20,-10.0,5000.0
120000,6000,540.0,20,-4.0,5990.0
140000,7000,502.0,20,2.0,6984.0
160000,8000,482.0,20,-4.0,7904.0
180000,9000,500.0,20,0.0,8938.0
200000,10000,454.0,20,-2.0,9954.0
