steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,-2.0,3,-1.0,0,4.0
9,3,-1.0,3,1.0,1,4.0
12,4,-2.0,3,-1.0,1,6.0
15,5,-3.0,3,-1.0,1,8.0
18,6,-4.0,3,-1.0,1,10.0
21,7,-3.0,3,1.0,2,10.0
24,8,-4.0,3,-1.0,2,12.0
27,9,-5.0,3,-1.0,2,14.0
30,10,-4.0,3,1.0,3,14.0
36,12,-6.0,3,-1.0,3,18.0
42,14,-6.0,3,1.0,4,20.0
51,17,-7.0,3,1.0,5,24.0
60,20,-6.0,3,-1.0,7,26.0
75,25,-5.0,3,-1.0,10,30.0
90,30,-10.0,3,-1.0,10,40.0
120,40,-12.0,3,1.0,14,52.0
150,50,-18.0,3,-1.0,16,68.0
180,60,-14.0,3,1.0,23,74.0
210,70,-16.0,3,1.0,27,86.0
240,80,-16.0,3,1.0,32,96.0
270,90,-16.0,3,1.0,37,106.0
300,100,-16.0,3,1.0,42,116.0
360,120,-10.0,3,1.0,55,130.0
420,140,-18.0,3,-1.0,61,158.0
510,170,-18.0,3,1.0,76,188.0
600,200,-16.0,3,1.0,92,216.0
750,250,-10.0,3,1.0,120,260.0
900,300,-6.0,3,1.0,147,306.0
1200,400,-2.0,3,-1.0,199,402.0
1500,500,-4.0,3,1.0,248,504.0
1800,600,-14.0,3,1.0,293,614.0
2100,700,-8.0,3,1.0,346,708.0
2400,800,-16.0,3,-1.0,392,816.0
2700,900,-18.0,3,-1.0,441,918.0
3000,1000,-26.0,3,-1.0,487,1026.0
3600,1200,-56.0,3,1.0,572,1256.0
4200,1400,-80.0,3,-1.0,660,1480.0
5100,1700,-86.0,3,1.0,807,1786.0
6000,2000,-124.0,3,-1.0,938,2124.0
7500,2500,-112.0,3,1.0,1194,2612.0
9000,3000,-66.0,3,1.0,1467,3066.0
12000,4000,-74.0,3,1.0,1963,4074.0
15000,5000,-100.0,3,-1.0,2450,5100.0
18000,6000,-114.0,3,1.0,2943,6114.0
21000,7000,-126.0,3,1.0,3437,7126.0
24000,8000,-170.0,3,1.0,3915,8170.0
27000,9000,-120.0,3,-1.0,4440,9120.0
30000,10000,-54.0,3,-1.0,4973,10054.0
