steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.005250000000000003,40,-0.005250000000000003,1,0
80,2,-0.009750000000000007,40,-0.004500000000000002,2,0
120,3,-0.01625000000000001,40,-0.006500000000000004,3,0
160,4,-0.021750000000000016,40,-0.005500000000000003,4,0
200,5,-0.02725000000000002,40,-0.005500000000000003,5,0
240,6,-0.03250000000000002,40,-0.005250000000000003,6,0
280,7,-0.03825000000000003,40,-0.005750000000000003,7,0
320,8,-0.04325000000000003,40,-0.005000000000000003,8,0
360,9,-0.04900000000000004,40,-0.005750000000000003,9,0
400,10,-0.05425000000000004,40,-0.005250000000000003,10,0
480,12,-0.06475000000000004,40,-0.006000000000000004,12,0
560,14,-0.07550000000000005,40,-0.005500000000000003,14,0
680,17,-0.09225000000000007,40,-0.006000000000000004,17,0
800,20,-0.10850000000000008,40,-0.005750000000000003,20,0
1000,25,-0.1347500000000001,40,-0.005250000000000003,25,0
1200,30,-0.1562500000000001,40,-0.0037500000000000016,30,0
1600,40,-0.20525000000000015,40,-0.0035000000000000014,40,0
2000,50,-0.2559999999999995,40,-0.006000000000000004,50,0
2400,60,-0.30749999999999383,40,-0.006000000000000004,60,0
2800,70,-0.35924999999998813,40,-0.005500000000000003,70,0
3200,80,-0.41449999999998205,40,-0.006250000000000004,80,0
3600,90,-0.4649999999999765,40,-0.006500000000000004,90,0
4000,100,-0.5177499999999707,40,-0.005000000000000003,100,0
4800,120,-0.6157499999999599,40,-0.005000000000000003,120,0
5600,140,-0.7187499999999486,40,-0.004500000000000002,140,0
6800,170,-0.8597499999999331,40,-0.004000000000000002,170,0
8000,200,-1.00724999999992,40,-0.004500000000000002,200,0
10000,250,-1.2610000000000048,40,-0.004000000000000002,250,0
12000,300,-1.5182500000000907,40,-0.0047500000000000025,300,0
16000,400,-2.007500000000247,40,-0.004250000000000002,400,0
20000,500,-2.4977499999999755,40,-0.005250000000000003,500,0
24000,600,-2.9977499999996984,40,-0.005250000000000003,600,0
28000,700,-3.498499999999421,40,-0.005750000000000003,700,0
32000,800,-3.988999999999149,40,-0.005750000000000003,800,0
36000,900,-4.474749999999723,40,-0.004250000000000002,900,0
40000,1000,-4.932250000000282,40,-0.003000000000000001,1000,0
48000,1200,-5.755000000001288,40,-0.004000000000000002,1200,0
56000,1400,-6.299500000001953,40,-0.00125,1400,0
68000,1700,-6.648000000002379,40,-0.00025,1700,0
80000,2000,-6.816500000002585,40,-0.00025,2000,0
100000,2500,-6.957000000002757,40,-0.00025,2500,0
120000,3000,-7.056750000002879,40,-0.00025,3000,0
160000,4000,-7.068250000002893,40,0.0,4000,0
200000,5000,-7.071250000002896,40,0.0,5000,0
240000,6000,-7.0740000000029,40,0.0,6000,0
280000,7000,-7.076750000002903,40,0.0,7000,0
320000,8000,-7.077750000002904,40,0.0,8000,0
360000,9000,-7.079000000002906,40,0.0,9000,0
400000,10000,-7.08275000000291,40,0.0,10000,0
