steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,1.0,3,1.0,1,0.0
6,2,0.0,3,-1.0,1,2.0
9,3,1.0,3,1.0,2,2.0
12,4,0.0,3,-1.0,2,4.0
15,5,1.0,3,1.0,3,4.0
18,6,0.0,3,-1.0,3,6.0
21,7,1.0,3,1.0,4,6.0
24,8,0.0,3,-1.0,4,8.0
27,9,-1.0,3,-1.0,4,10.0
30,10,0.0,3,1.0,5,10.0
36,12,0.0,3,-1.0,6,12.0
42,14,0.0,3,1.0,7,14.0
51,17,-1.0,3,-1.0,8,18.0
60,20,2.0,3,1.0,11,18.0
75,25,5.0,3,1.0,15,20.0
90,30,2.0,3,1.0,16,28.0
120,40,-2.0,3,1.0,19,42.0
150,50,-4.0,3,1.0,23,54.0
180,60,-4.0,3,-1.0,28,64.0
210,70,-4.0,3,-1.0,33,74.0
240,80,-4.0,3,1.0,38,84.0
270,90,-8.0,3,-1.0,41,98.0
300,100,-10.0,3,-1.0,45,110.0
360,120,-10.0,3,1.0,55,130.0
420,140,-16.0,3,1.0,62,156.0
510,170,-16.0,3,-1.0,77,186.0
600,200,-14.0,3,-1.0,93,214.0
750,250,-30.0,3,-1.0,110,280.0
900,300,-28.0,3,1.0,136,328.0
1200,400,-52.0,3,1.0,174,452.0
1500,500,-42.0,3,1.0,229,542.0
1800,600,-44.0,3,1.0,278,644.0
2100,700,-50.0,3,1.0,325,750.0
2400,800,-44.0,3,-1.0,378,844.0
2700,900,-46.0,3,1.0,427,946.0
3000,1000,-68.0,3,-1.0,466,1068.0
3600,1200,-68.0,3,1.0,566,1268.0
4200,1400,-82.0,3,-1.0,659,1482.0
5100,1700,-76.0,3,-1.0,812,1776.0
6000,2000,-92.0,3,-1.0,954,2092.0
7500,2500,-154.0,3,1.0,1173,2654.0
9000,3000,-172.0,3,1.0,1414,3172.0
12000,4000,-152.0,3,-1.0,1924,4152.0
15000,5000,-140.0,3,1.0,2430,5140.0
18000,6000,-154.0,3,1.0,2923,6154.0
21000,7000,-160.0,3,-1.0,3420,7160.0
24000,8000,-178.0,3,-1.0,3911,8178.0
27000,9000,-166.0,3,-1.0,4417,9166.0
30000,10000,-176.0,3,-1.0,4912,10176.0
