steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
2,1,-1.0,2,-1.0,0,2.0
4,2,0.0,2,1.0,1,2.0
6,3,-1.0,2,-1.0,1,4.0
8,4,-2.0,2,-1.0,1,6.0
10,5,-3.0,2,-1.0,1,8.0
12,6,-2.0,2,1.0,2,8.0
14,7,-1.0,2,1.0,3,8.0
16,8,-2.0,2,-1.0,3,10.0
18,9,-3.0,2,-1.0,3,12.0
20,10,-2.0,2,1.0,4,12.0
24,12,-4.0,2,-1.0,4,16.0
28,14,-6.0,2,-1.0,4,20.0
34,17,-9.0,2,-1.0,4,26.0
40,20,-8.0,2,-1.0,6,28.0
50,25,-7.0,2,-1.0,9,32.0
60,30,-6.0,2,-1.0,12,36.0
80,40,-4.0,2,1.0,18,44.0
100,50,-8.0,2,1.0,21,58.0
120,60,-4.0,2,1.0,28,64.0
140,70,-4.0,2,-1.0,33,74.0
160,80,-8.0,2,-1.0,36,88.0
180,90,-8.0,2,1.0,41,98.0
200,100,-12.0,2,1.0,44,112.0
240,120,-12.0,2,-1.0,54,132.0
280,140,-2.0,2,1.0,69,142.0
340,170,2.0,2,1.0,86,168.0
400,200,0.0,2,-1.0,100,200.0
500,250,-2.0,2,1.0,124,252.0
600,300,-6.0,2,-1.0,147,306.0
800,400,-6.0,2,1.0,197,406.0
1000,500,-12.0,2,1.0,244,512.0
1200,600,68.0,2,1.0,334,532.0
1400,700,160.0,2,1.0,430,540.0
1600,800,258.0,2,1.0,529,542.0
1800,900,354.0,2,1.0,627,546.0
2000,1000,454.0,2,1.0,727,546.0
2400,1200,644.0,2,1.0,922,556.0
2800,1400,834.0,2,1.0,1117,566.0
3400,1700,1118.0,2,1.0,1409,582.0
4000,2000,1396.0,2,1.0,1698,604.0
5000,2500,1872.0,2,1.0,2186,628.0
6000,3000,2354.0,2,1.0,2677,646.0
8000,4000,3302.0,2,1.0,3651,698.0
10000,5000,4256.0,2,1.0,4628,744.0
12000,6000,5206.0,2,1.0,5603,794.0
14000,7000,6158.0,2,1.0,6579,842.0
16000,8000,7110.0,2,1.0,7555,890.0
18000,9000,8068.0,2,1.0,8534,932.0
20000,10000,9018.0,2,1.0,9509,982.0
