steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.004000000000000002,40,-0.004000000000000002,1,0
80,2,-0.007250000000000005,40,-0.003250000000000001,2,0
120,3,-0.012000000000000009,40,-0.0047500000000000025,3,0
160,4,-0.01675000000000001,40,-0.0047500000000000025,4,0
200,5,-0.022000000000000016,40,-0.005250000000000003,5,0
240,6,-0.02750000000000002,40,-0.005500000000000003,6,0
280,7,-0.03200000000000002,40,-0.004500000000000002,7,0
320,8,-0.036250000000000025,40,-0.004250000000000002,8,0
360,9,-0.04225000000000003,40,-0.006000000000000004,9,0
400,10,-0.046250000000000034,40,-0.004000000000000002,10,0
480,12,-0.05550000000000004,40,-0.005000000000000003,12,0
560,14,-0.06325000000000004,40,-0.0037500000000000016,14,0
680,17,-0.08075000000000006,40,-0.005750000000000003,17,0
800,20,-0.09525000000000007,40,-0.006500000000000004,20,0
1000,25,-0.11850000000000009,40,-0.0047500000000000025,25,0
1200,30,-0.1485000000000001,40,-0.006500000000000004,30,0
1600,40,-0.19425000000000014,40,-0.0037500000000000016,40,0
2000,50,-0.23250000000000018,40,-0.004250000000000002,50,0
2400,60,-0.2762499999999973,40,-0.005250000000000003,60,0
2800,70,-0.31549999999999295,40,-0.005500000000000003,70,0
3200,80,-0.351249999999989,40,-0.0035000000000000014,80,0
3600,90,-0.38899999999998486,40,-0.003250000000000001,90,0
4000,100,-0.42724999999998065,40,-0.004000000000000002,100,0
4800,120,-0.5132499999999712,40,-0.0047500000000000025,120,0
5600,140,-0.588249999999963,40,-0.005500000000000003,140,0
6800,170,-0.7117499999999494,40,-0.006750000000000004,170,0
8000,200,-0.8439999999999348,40,-0.0037500000000000016,200,0
10000,250,-1.0414999999999315,40,-0.0025000000000000005,250,0
12000,300,-1.3205000000000247,40,-0.005500000000000003,300,0
16000,400,-1.7297500000001613,40,-0.002,400,0
20000,500,-2.1527500000001667,40,-0.005500000000000003,500,0
24000,600,-2.6339999999999,40,-0.0037500000000000016,600,0
28000,700,-3.095999999999644,40,-0.003250000000000001,700,0
32000,800,-3.5789999999993762,40,-0.005750000000000003,800,0
36000,900,-4.00574999999915,40,-0.0035000000000000014,900,0
40000,1000,-4.4504999999996935,40,-0.004500000000000002,1000,0
48000,1200,-5.457250000000924,40,-0.005250000000000003,1200,0
56000,1400,-6.409500000002088,40,-0.0035000000000000014,1400,0
68000,1700,-7.755750000003733,40,-0.003250000000000001,1700,0
80000,2000,-9.027000000001637,40,-0.005750000000000003,2000,0
100000,2500,-11.210749999996548,40,-0.004000000000000002,2500,0
120000,3000,-13.551749999991092,40,-0.004500000000000002,3000,0
160000,4000,-18.40724999999688,40,-0.0047500000000000025,4000,0
200000,5000,-23.695250000022128,40,-0.005500000000000003,5000,0
240000,6000,-29.122750000048043,40,-0.005750000000000003,6000,0
280000,7000,-34.40975000007329,40,-0.006250000000000004,7000,0
320000,8000,-39.8785000000994,40,-0.004500000000000002,8000,0
360000,9000,-45.13750000012451,40,-0.005000000000000003,9000,0
400000,10000,-50.160250000148494,40,-0.006250000000000004,10000,0
