steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,-1.0,3,-1.0,0,2.0
6,2,-2.0,3,-1.0,0,4.0
9,3,-1.0,3,1.0,1,4.0
12,4,-2.0,3,-1.0,1,6.0
15,5,-1.0,3,1.0,2,6.0
18,6,0.0,3,1.0,3,6.0
21,7,1.0,3,1.0,4,6.0
24,8,2.0,3,1.0,5,6.0
27,9,3.0,3,1.0,6,6.0
30,10,4.0,3,1.0,7,6.0
36,12,4.0,3,-1.0,8,8.0
42,14,4.0,3,-1.0,9,10.0
51,17,3.0,3,-1.0,10,14.0
60,20,6.0,3,1.0,13,14.0
75,25,9.0,3,1.0,17,16.0
90,30,10.0,3,1.0,20,20.0
120,40,8.0,3,1.0,24,32.0
150,50,14.0,3,-1.0,32,36.0
180,60,12.0,3,-1.0,36,48.0
210,70,16.0,3,1.0,43,54.0
240,80,18.0,3,-1.0,49,62.0
270,90,22.0,3,-1.0,56,68.0
300,100,30.0,3,1.0,65,70.0
360,120,34.0,3,1.0,77,86.0
420,140,34.0,3,1.0,87,106.0
510,170,34.0,3,1.0,102,136.0
600,200,40.0,3,1.0,120,160.0
750,250,50.0,3,-1.0,150,200.0
900,300,52.0,3,1.0,176,248.0
1200,400,46.0,3,-1.0,223,354.0
1500,500,56.0,3,-1.0,278,444.0
1800,600,50.0,3,-1.0,325,550.0
2100,700,52.0,3,-1.0,376,648.0
2400,800,56.0,3,1.0,428,744.0
2700,900,62.0,3,-1.0,481,838.0
3000,1000,66.0,3,1.0,533,934.0
3600,1200,66.0,3,-1.0,633,1134.0
4200,1400,68.0,3,-1.0,734,1332.0
5100,1700,90.0,3,1.0,895,1610.0
6000,2000,46.0,3,-1.0,1023,1954.0
7500,2500,2.0,3,1.0,1251,2498.0
9000,3000,4.0,3,1.0,1502,2996.0
12000,4000,-10.0,3,-1.0,1995,4010.0
15000,5000,22.0,3,1.0,2511,4978.0
18000,6000,12.0,3,1.0,3006,5988.0
21000,7000,24.0,3,1.0,3512,6976.0
24000,8000,24.0,3,-1.0,4012,7976.0
27000,9000,64.0,3,-1.0,4532,8936.0
30000,10000,78.0,3,-1.0,5039,9922.0
