steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
20,1,-0.006500000000000002,20,-0.006500000000000002,1,0
40,2,-0.011500000000000007,20,-0.005000000000000001,2,0
60,3,-0.718474492509513,20,-0.706974492509513,3,0
80,4,-0.7244744925095123,20,-0.006000000000000002,4,0
100,5,-0.7309744925095116,20,-0.006500000000000002,5,0
120,6,-0.7354744925095111,20,-0.0045000000000000005,6,0
140,7,-0.7394744925095107,20,-0.004,7,0
160,8,-0.7434744925095103,20,-0.004,8,0
180,9,-0.7494744925095096,20,-0.006000000000000002,9,0
200,10,0.38330736978590707,20,1.1327818622954164,10,0
240,12,0.37730736978590707,20,-0.0035,12,0
280,14,0.36830736978590706,20,-0.004,14,0
340,17,-0.11581439231118118,20,-0.0045000000000000005,17,0
400,20,-0.1293143923111812,20,-0.005000000000000001,20,0
500,25,-0.15581439231118122,20,-0.005500000000000001,24,0
600,30,0.2114521132220849,20,-0.42928319320438996,29,0
800,40,2.4498986628360164,20,-0.005500000000000001,39,0
1000,50,4.092488218376156,20,-0.005500000000000001,48,0
1200,60,5.884927137034255,20,1.255410363933988,58,0
1400,70,8.412292993172914,20,-0.005500000000000001,67,0
1600,80,7.131486082214352,20,-0.007000000000000003,77,0
1800,90,8.878615413190106,20,0.5493351039090859,87,0
2000,100,7.264931137209329,20,-0.005500000000000001,97,0
2400,120,9.094533777284306,20,-0.004,116,0
2800,140,6.79593824620686,20,-0.006000000000000002,134,0
3400,170,5.3742814185666505,20,-0.434634892575197,163,0
4000,200,5.417872919724768,20,-0.004,191,0
5000,250,3.422147115780842,20,-0.006000000000000002,238,0
6000,300,-3.6192032630665674,20,-0.0045000000000000005,285,0
8000,400,0.3187722619091608,20,-0.0045000000000000005,376,0
10000,500,1.8468999725227981,20,-0.005500000000000001,472,0
12000,600,-6.60400504802737,20,-0.005500000000000001,561,0
14000,700,-9.868732008261759,20,-0.0045000000000000005,652,0
16000,800,-12.155185081230899,20,-0.005500000000000001,742,0
18000,900,-16.4214131594038,20,-0.005500000000000001,832,0
20000,1000,-17.17168432181279,20,-0.005500000000000001,919,0
24000,1200,-17.82900524479889,20,0.9546993185957687,1101,0
28000,1400,-14.50578392917096,20,-0.7168804352430919,1286,0
34000,1700,-4.056712793368386,20,-0.23776574929377736,1563,0
40000,2000,-21.932056459007455,20,-1.3366918048868326,1851,0
50000,2500,-10.609844956528281,20,0.3356259107388162,2344,0
60000,3000,-11.643560344758107,20,-1.7460960861502204,2833,0
80000,4000,-44.73698810409186,20,-0.0045000000000000005,3801,0
100000,5000,-45.19132745395621,20,0.9563245295244204,4748,0
120000,6000,-71.90946709394322,20,-0.0045000000000000005,5678,0
140000,7000,-79.40588580499603,20,-0.005500000000000001,6604,0
160000,8000,-63.725840672810584,20,0.33417760349085285,7508,0
180000,9000,-112.2866163713556,20,0.5044994218732711,8428,0
200000,10000,-109.22615355852581,20,-0.007500000000000003,9356,0
