steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,1.0,3,1.0,1,0.0
6,2,2.0,3,1.0,2,0.0
9,3,3.0,3,1.0,3,0.0
12,4,4.0,3,1.0,4,0.0
15,5,3.0,3,-1.0,4,2.0
18,6,2.0,3,-1.0,4,4.0
21,7,1.0,3,-1.0,4,6.0
24,8,0.0,3,-1.0,4,8.0
27,9,-1.0,3,-1.0,4,10.0
30,10,-2.0,3,-1.0,4,12.0
36,12,-2.0,3,-1.0,5,14.0
42,14,-4.0,3,-1.0,5,18.0
51,17,-7.0,3,-1.0,5,24.0
60,20,-10.0,3,-1.0,5,30.0
75,25,-13.0,3,-1.0,6,38.0
90,30,-12.0,3,1.0,9,42.0
120,40,-10.0,3,-1.0,15,50.0
150,50,-6.0,3,1.0,22,56.0
180,60,-10.0,3,-1.0,25,70.0
210,70,-14.0,3,-1.0,28,84.0
240,80,-12.0,3,1.0,34,92.0
270,90,-14.0,3,-1.0,38,104.0
300,100,-14.0,3,-1.0,43,114.0
360,120,-10.0,3,1.0,55,130.0
420,140,-10.0,3,-1.0,65,150.0
510,170,-16.0,3,1.0,77,186.0
600,200,-12.0,3,1.0,94,212.0
750,250,-12.0,3,-1.0,119,262.0
900,300,-6.0,3,1.0,147,306.0
1200,400,-2.0,3,1.0,199,402.0
1500,500,-14.0,3,1.0,243,514.0
1800,600,-12.0,3,-1.0,294,612.0
2100,700,-20.0,3,-1.0,340,720.0
2400,800,-14.0,3,-1.0,393,814.0
2700,900,-14.0,3,-1.0,443,914.0
3000,1000,-10.0,3,-1.0,495,1010.0
3600,1200,-4.0,3,-1.0,598,1204.0
4200,1400,-6.0,3,1.0,697,1406.0
5100,1700,12.0,3,1.0,856,1688.0
6000,2000,44.0,3,1.0,1022,1956.0
7500,2500,46.0,3,1.0,1273,2454.0
9000,3000,58.0,3,1.0,1529,2942.0
12000,4000,54.0,3,-1.0,2027,3946.0
15000,5000,96.0,3,-1.0,2548,4904.0
18000,6000,70.0,3,1.0,3035,5930.0
21000,7000,26.0,3,-1.0,3513,6974.0
24000,8000,30.0,3,1.0,4015,7970.0
27000,9000,48.0,3,1.0,4524,8952.0
30000,10000,46.0,3,1.0,5023,9954.0
