steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
30,1,-0.005,30,-0.005,1,0
60,2,-0.011666666666666662,30,-0.006666666666666665,2,0
90,3,-0.016666666666666663,30,-0.005,3,0
120,4,-0.019000000000000006,30,-0.0023333333333333335,4,0
150,5,-0.02333333333333336,30,-0.004333333333333334,5,0
180,6,-0.02766666666666671,30,-0.004333333333333334,6,0
210,7,-0.030666666666666724,30,-0.0030000000000000005,7,0
240,8,-0.0356666666666667,30,-0.005,8,0
270,9,-0.04133333333333333,30,-0.005666666666666666,9,0
300,10,-0.0463333333333333,30,-0.005,10,0
360,12,-0.05766666666666657,30,-0.005999999999999999,12,0
420,14,-0.06899999999999996,30,-0.005,14,0
510,17,-0.0850000000000002,30,-0.005999999999999999,17,0
600,20,-0.10000000000000042,30,-0.005,20,0
750,25,-0.12466666666666745,30,-0.005999999999999999,25,0
900,30,-0.1500000000000001,30,-0.005666666666666666,30,0
1200,40,-0.19799999999999882,30,-0.005333333333333333,40,0
1500,50,-0.24766666666666415,30,-0.005333333333333333,50,0
1800,60,-0.29900000000000015,30,-0.005333333333333333,60,0
2100,70,-0.3493333333333363,30,-0.0036666666666666675,70,0
2400,80,-0.39866666666667244,30,-0.0036666666666666675,80,0
2700,90,-0.4456666666666751,30,-0.005,90,0
3000,100,-0.49533333333334456,30,-0.005333333333333333,100,0
3600,120,-0.588333333333335,30,-0.005,120,0
4200,140,-0.6943333333333234,30,-0.004000000000000001,140,0
5100,170,-0.8446666666666401,30,-0.004666666666666667,170,0
6000,200,-0.9943333333332903,30,-0.005999999999999999,200,0
7500,250,-1.2463333333332627,30,-0.005333333333333333,250,0
9000,300,-1.500666666666568,30,-0.005999999999999999,300,0
12000,400,-1.9923333333331805,30,-0.006333333333333332,400,0
15000,500,-2.467333333333128,30,-0.005333333333333333,500,0
18000,600,-2.9506666666664083,30,-0.005666666666666666,600,0
21000,700,-3.3949999999996927,30,-0.004666666666666667,700,0
24000,800,-3.8399999999996437,30,-0.002666666666666667,800,0
27000,900,-4.278999999999967,30,-0.005333333333333333,900,0
30000,1000,-4.686666666667132,30,-0.0036666666666666675,1000,0
36000,1200,-5.376666666667975,30,-0.0030000000000000005,1200,0
42000,1400,-6.121666666668886,30,-0.005999999999999999,1400,0
51000,1700,-7.462333333337191,30,-0.005666666666666666,1700,0
60000,2000,-8.685333333338685,30,-0.004000000000000001,2000,0
75000,2500,-10.70600000000782,30,-0.002,2500,0
90000,3000,-12.410000000009903,30,-0.0036666666666666675,3000,0
120000,4000,-16.657000000015092,30,-0.0030000000000000005,4000,0
150000,5000,-20.895333333353605,30,-0.004333333333333334,5000,0
180000,6000,-25.6086666666927,30,-0.005,6000,0
210000,7000,-30.525333333365374,30,-0.0036666666666666675,7000,0
240000,8000,-35.123000000004374,30,-0.004333333333333334,8000,0
270000,9000,-39.35633333329776,30,-0.004333333333333334,9000,0
300000,10000,-44.4249999999166,30,-0.005333333333333333,10000,0
