steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
3,1,1.0,3,1.0,1,0.0
6,2,0.0,3,-1.0,1,2.0
9,3,-1.0,3,-1.0,1,4.0
12,4,-2.0,3,-1.0,1,6.0
15,5,-1.0,3,1.0,2,6.0
18,6,-2.0,3,-1.0,2,8.0
21,7,-3.0,3,-1.0,2,10.0
24,8,-2.0,3,1.0,3,10.0
27,9,-3.0,3,-1.0,3,12.0
30,10,-2.0,3,1.0,4,12.0
36,12,0.0,3,1.0,6,12.0
42,14,0.0,3,1.0,7,14.0
51,17,3.0,3,1.0,10,14.0
60,20,2.0,3,-1.0,11,18.0
75,25,1.0,3,1.0,13,24.0
90,30,-2.0,3,-1.0,14,32.0
120,40,6.0,3,-1.0,23,34.0
150,50,2.0,3,1.0,26,48.0
180,60,2.0,3,1.0,31,58.0
210,70,6.0,3,-1.0,38,64.0
240,80,10.0,3,1.0,45,70.0
270,90,16.0,3,1.0,53,74.0
300,100,12.0,3,1.0,56,88.0
360,120,14.0,3,1.0,67,106.0
420,140,14.0,3,1.0,77,126.0
510,170,14.0,3,1.0,92,156.0
600,200,18.0,3,-1.0,109,182.0
750,250,20.0,3,1.0,135,230.0
900,300,16.0,3,1.0,158,284.0
1200,400,2.0,3,1.0,201,398.0
1500,500,12.0,3,-1.0,256,488.0
1800,600,10.0,3,-1.0,305,590.0
2100,700,-4.0,3,-1.0,348,704.0
2400,800,-24.0,3,-1.0,388,824.0
2700,900,-36.0,3,1.0,432,936.0
3000,1000,-30.0,3,1.0,485,1030.0
3600,1200,-8.0,3,1.0,596,1208.0
4200,1400,4.0,3,-1.0,702,1396.0
5100,1700,2.0,3,1.0,851,1698.0
6000,2000,-16.0,3,-1.0,992,2016.0
7500,2500,-52.0,3,-1.0,1224,2552.0
9000,3000,-86.0,3,1.0,1457,3086.0
12000,4000,-134.0,3,1.0,1933,4134.0
15000,5000,-152.0,3,1.0,2424,5152.0
18000,6000,-156.0,3,1.0,2922,6156.0
21000,7000,-206.0,3,1.0,3397,7206.0
24000,8000,-220.0,3,1.0,3890,8220.0
27000,9000,-182.0,3,1.0,4409,9182.0
30000,10000,-220.0,3,-1.0,4890,10220.0
