steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.009000000000000001,10,-0.009000000000000001,1,0.0
20,2,-0.015000000000000006,10,-0.006,2,0.0
30,3,-0.01900000000000001,10,-0.004,3,0.0
40,4,-0.023000000000000013,10,-0.004,4,0.0
50,5,-0.027000000000000017,10,-0.004,5,0.0
60,6,-0.03200000000000002,10,-0.005,6,0.0
70,7,-0.035000000000000024,10,-0.003,7,0.0
80,8,-0.03900000000000003,10,-0.004,8,0.0
90,9,-0.046000000000000034,10,-0.007,9,0.0
100,10,-0.05000000000000004,10,-0.004,10,0.0
120,12,-0.060000000000000046,10,-0.005,12,0.0
140,14,-0.06800000000000005,10,-0.004,14,0.0
170,17,-0.08500000000000006,10,-0.008,17,0.0
200,20,-0.09800000000000007,10,-0.004,20,0.0
250,25,-0.11800000000000009,10,-0.003,25,0.0
300,30,-0.1450000000000001,10,-0.002,30,0.0
400,40,-0.18600000000000014,10,-0.006,40,0.0
500,50,-0.23900000000000018,10,-0.005,50,0.0
600,60,-0.2890000000000002,10,-0.004,60,0.0
700,70,-0.33800000000000024,10,-0.003,70,0.0
800,80,-0.3820000000000003,10,-0.004,80,0.0
900,90,-0.4300000000000003,10,-0.003,90,0.0
1000,100,-0.4820000000000004,10,-0.007,100,0.0
1200,120,-0.5870000000000004,10,-0.007,120,0.0
1400,140,-0.6830000000000005,10,-0.005,140,0.0
1700,170,-0.8210000000000006,10,-0.004,170,0.0
2000,200,-0.9480000000000007,10,-0.001,200,0.0
2500,250,-1.1899999999999797,10,-0.005,250,0.0
3000,300,-1.4289999999999534,10,-0.003,300,0.0
4000,400,-1.9359999999998976,10,-0.005,400,0.0
5000,500,-2.4479999999998414,10,-0.005,500,0.0
6000,600,-2.949999999999786,10,-0.005,600,0.0
7000,700,-3.4349999999997327,10,-0.006,700,0.0
8000,800,-3.9349999999996776,10,-0.005,800,0.0
9000,900,-4.437999999999817,10,-0.004,900,0.0
10000,1000,-3.9309999999999135,10,-0.003,999,1.0
12000,1200,-4.898000000000206,10,-0.005,1199,1.0
14000,1400,-5.874000000000532,10,-0.005,1399,1.0
17000,1700,-6.36700000000103,10,-0.005,1698,2.0
20000,2000,-7.8170000000015145,10,-0.004,1998,2.0
25000,2500,-9.77800000000059,10,-0.001,2498,2.0
30000,3000,-11.566999999999599,10,-0.004,2998,2.0
40000,4000,-17.0299999999984,10,-0.007,3998,2.0
50000,5000,-20.142000000002202,10,-0.003,4998,2.0
60000,6000,-24.635000000007693,10,-0.004,5998,2.0
70000,7000,-28.787000000012767,10,-0.004,6998,2.0
80000,8000,-31.887000000016556,10,-0.003,7998,2.0
90000,9000,-37.38500000000414,10,-0.007,8998,2.0
100000,10000,-40.15399999999769,10,-0.002,9998,2.0
