steps,episode,total_return,episode_len,episode_return,total_regret
6,1,-2.0,6,-2.0,0.0
12,2,2.0,6,4.0,2.0
18,3,2.0,6,0.0,2.0
24,4,2.0,6,0.0,2.0
30,5,4.0,6,2.0,2.0
36,6,6.0,6,2.0,2.0
42,7,6.0,6,0.0,4.0
48,8,4.0,6,-2.0,4.0
54,9,8.0,6,4.0,4.0
60,10,10.0,6,2.0,4.0
72,12,10.0,6,0.0,6.0
84,14,8.0,6,2.0,8.0
102,17,6.0,6,-2.0,12.0
120,20,6.0,6,0.0,14.0
150,25,12.0,6,2.0,20.0
180,30,12.0,6,0.0,24.0
240,40,10.0,6,-4.0,34.0
300,50,10.0,6,2.0,44.0
360,60,10.0,6,0.0,54.0
420,70,2.0,6,0.0,64.0
480,80,-6.0,6,-4.0,78.0
540,90,-2.0,6,0.0,92.0
600,100,18.0,6,4.0,98.0
720,120,12.0,6,-2.0,122.0
840,140,2.0,6,2.0,144.0
1020,170,-8.0,6,2.0,174.0
1200,200,-6.0,6,2.0,204.0
1500,250,-4.0,6,-2.0,256.0
1800,300,4.0,6,-2.0,298.0
2400,400,22.0,6,-2.0,398.0
3000,500,14.0,6,-2.0,510.0
3600,600,28.0,6,-2.0,620.0
4200,700,14.0,6,-2.0,742.0
4800,800,-18.0,6,0.0,856.0
5400,900,-62.0,6,0.0,984.0
6000,1000,-96.0,6,-4.0,1106.0
7200,1200,-128.0,6,-2.0,1330.0
8400,1400,-184.0,6,-2.0,1550.0
10200,1700,-220.0,6,2.0,1896.0
12000,2000,-148.0,6,-4.0,2114.0
15000,2500,146.0,6,-4.0,2356.0
18000,3000,544.0,6,2.0,2502.0
24000,4000,1390.0,6,2.0,2674.0
30000,5000,2200.0,6,2.0,2776.0
36000,6000,3046.0,6,0.0,2928.0
42000,7000,3940.0,6,2.0,3030.0
48000,8000,4854.0,6,4.0,3086.0
54000,9000,5598.0,6,2.0,3258.0
60000,10000,6514.0,6,4.0,3308.0
