steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
40,1,-0.004000000000000002,40,-0.004000000000000002,1,0
80,2,-0.007750000000000005,40,-0.0037500000000000016,2,0
120,3,-0.01250000000000001,40,-0.0047500000000000025,3,0
160,4,-0.017500000000000012,40,-0.005000000000000003,4,0
200,5,-0.021750000000000016,40,-0.004250000000000002,5,0
240,6,-0.02625000000000002,40,-0.004500000000000002,6,0
280,7,-0.03125000000000002,40,-0.005000000000000003,7,0
320,8,-0.036500000000000025,40,-0.005250000000000003,8,0
360,9,-0.04225000000000003,40,-0.005750000000000003,9,0
400,10,-0.047500000000000035,40,-0.005250000000000003,10,0
480,12,-0.05675000000000004,40,-0.004250000000000002,12,0
560,14,-0.06725000000000005,40,-0.005250000000000003,14,0
680,17,-0.07950000000000006,40,-0.0035000000000000014,17,0
800,20,-0.09450000000000007,40,-0.004250000000000002,20,0
1000,25,-0.1207500000000001,40,-0.004500000000000002,25,0
1200,30,-0.1470000000000001,40,-0.005250000000000003,30,0
1600,40,-0.19825000000000015,40,-0.005500000000000003,40,0
2000,50,-0.2485000000000002,40,-0.005000000000000003,50,0
2400,60,-0.29924999999999474,40,-0.005750000000000003,60,0
2800,70,-0.3484999999999893,40,-0.005000000000000003,70,0
3200,80,-0.39999999999998365,40,-0.005500000000000003,80,0
3600,90,-0.4519999999999779,40,-0.005500000000000003,90,0
4000,100,-0.5012499999999726,40,-0.0047500000000000025,100,0
4800,120,-0.5984999999999618,40,-0.004500000000000002,120,0
5600,140,-0.7009999999999506,40,-0.0047500000000000025,140,0
6800,170,-0.8474999999999344,40,-0.0037500000000000016,170,0
8000,200,-1.0024999999999185,40,-0.005250000000000003,200,0
10000,250,-1.2545000000000026,40,-0.005000000000000003,250,0
12000,300,-1.5107500000000882,40,-0.004500000000000002,300,0
16000,400,-2.0035000000002494,40,-0.005500000000000003,400,0
20000,500,-2.4954999999999767,40,-0.005250000000000003,500,0
24000,600,-2.983749999999706,40,-0.004000000000000002,600,0
28000,700,-3.483999999999429,40,-0.004500000000000002,700,0
32000,800,-3.9719999999991584,40,-0.005000000000000003,800,0
36000,900,-4.490999999999743,40,-0.005750000000000003,900,0
40000,1000,-5.015500000000384,40,-0.005750000000000003,1000,0
48000,1200,-6.134000000001751,40,-0.006000000000000004,1200,0
56000,1400,-7.218250000003076,40,-0.005500000000000003,1400,0
68000,1700,-8.950250000001816,40,-0.006750000000000004,1700,0
80000,2000,-10.721249999997688,40,-0.005500000000000003,2000,0
100000,2500,-13.657999999990844,40,-0.006000000000000004,2500,0
120000,3000,-16.593499999988218,40,-0.006000000000000004,3000,0
160000,4000,-22.469250000016274,40,-0.005000000000000003,4000,0
200000,5000,-28.32600000004424,40,-0.006000000000000004,5000,0
240000,6000,-34.19600000007227,40,-0.006000000000000004,6000,0
280000,7000,-40.044750000100194,40,-0.006000000000000004,7000,0
320000,8000,-45.900500000128154,40,-0.005000000000000003,8000,0
360000,9000,-51.76825000015617,40,-0.006500000000000004,9000,0
400000,10000,-57.60650000018405,40,-0.006000000000000004,10000,0
