steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
50,1,-0.004999999999999999,50,-0.004999999999999999,1,0
100,2,-0.0102,50,-0.005199999999999999,2,0
150,3,-0.016400000000000012,50,-0.006199999999999997,2,0
200,4,-0.021999999999999978,50,-0.005599999999999998,3,0
250,5,-0.02659999999999995,50,-0.0046,4,0
300,6,-0.03299999999999991,50,-0.006399999999999997,5,0
350,7,-0.03979999999999987,50,-0.006799999999999996,6,0
400,8,-0.04459999999999984,50,-0.0048,7,0
450,9,-0.05019999999999981,50,-0.005599999999999998,8,0
500,10,-0.6878805414002935,50,-0.6376805414002938,9,0
600,12,-0.6976805414002925,50,-0.0046,11,0
700,14,-0.7072805414002914,50,-0.0044,13,0
850,17,-0.7244805414002895,50,-0.005799999999999998,16,0
1000,20,-0.7392805414002879,50,-0.0048,19,0
1250,25,-0.9183517139035399,50,-0.0048,24,0
1500,30,-0.9421517139035372,50,-0.004200000000000001,28,0
2000,40,-0.4264651187567465,50,-0.004999999999999999,37,0
2500,50,-0.47486511875674114,50,-0.0048,47,0
3000,60,0.05822729583820947,50,-0.0044,57,0
3500,70,-0.2824974429374761,50,-0.0044,67,0
4000,80,-0.3306974429374708,50,-0.004999999999999999,77,0
4500,90,-2.0572489802069445,50,0.04637995037938637,87,0
5000,100,-2.106048980206939,50,-0.004200000000000001,96,0
6000,120,-2.4558271747664304,50,-0.004999999999999999,116,0
7000,140,-2.5564271747664193,50,-0.004999999999999999,136,0
8500,170,-3.197672764770634,50,-0.005599999999999998,166,0
10000,200,-5.304390150204982,50,-0.004200000000000001,195,0
12500,250,-6.05375565554401,50,-0.0046,244,0
15000,300,-3.2286959613315154,50,-0.0053999999999999986,294,0
20000,400,-2.9215895876617624,50,-0.005799999999999998,391,0
25000,500,-5.92967868130511,50,-0.004999999999999999,491,0
30000,600,-0.3146308476583928,50,-0.0046,591,0
35000,700,-3.6080544121080544,50,0.10357320732301958,691,0
40000,800,5.787853620002738,50,-0.004200000000000001,788,0
45000,900,-13.386613777230728,50,-1.0891187293036486,886,0
50000,1000,-12.009300675909452,50,-1.4730595761993102,982,0
60000,1200,-7.656366346919062,50,-0.006799999999999996,1174,0
70000,1400,-10.987108093338833,50,-0.0059999999999999975,1368,0
85000,1700,-16.607234550435997,50,-0.004200000000000001,1664,0
100000,2000,-13.663790613087087,50,-0.004999999999999999,1959,0
125000,2500,-15.801811786216394,50,-1.1786143536689737,2445,0
150000,3000,-16.69667395492176,50,-0.004999999999999999,2936,0
200000,4000,-12.91602380440239,50,-0.0044,3907,0
250000,5000,-17.597812953171474,50,-0.0038000000000000013,4883,0
300000,6000,-27.751513637585767,50,-0.004999999999999999,5857,0
350000,7000,-25.196079149335304,50,-0.004999999999999999,6833,0
400000,8000,-26.730895112599473,50,-0.0059999999999999975,7808,0
450000,9000,-34.71426002630032,50,-0.004999999999999999,8786,0
500000,10000,-44.096683322835005,50,-0.005199999999999999,9764,0
