steps,episode,total_return,episode_len,episode_return,total_perfect,total_regret
2,1,-1.0,2,-1.0,0,2.0
4,2,-2.0,2,-1.0,0,4.0
6,3,-3.0,2,-1.0,0,6.0
8,4,-2.0,2,1.0,1,6.0
10,5,-1.0,2,1.0,2,6.0
12,6,-2.0,2,-1.0,2,8.0
14,7,-1.0,2,1.0,3,8.0
16,8,0.0,2,1.0,4,8.0
18,9,1.0,2,1.0,5,8.0
20,10,2.0,2,1.0,6,8.0
24,12,4.0,2,1.0,8,8.0
28,14,6.0,2,1.0,10,8.0
34,17,7.0,2,1.0,12,10.0
40,20,6.0,2,1.0,13,14.0
50,25,5.0,2,-1.0,15,20.0
60,30,2.0,2,-1.0,16,28.0
80,40,0.0,2,1.0,20,40.0
100,50,0.0,2,1.0,25,50.0
120,60,2.0,2,1.0,31,58.0
140,70,0.0,2,-1.0,35,70.0
160,80,2.0,2,-1.0,41,78.0
180,90,-2.0,2,1.0,44,92.0
200,100,-6.0,2,-1.0,47,106.0
240,120,-12.0,2,-1.0,54,132.0
280,140,-8.0,2,1.0,66,148.0
340,170,-8.0,2,1.0,81,178.0
400,200,-2.0,2,1.0,99,202.0
500,250,0.0,2,1.0,125,250.0
600,300,-6.0,2,-1.0,147,306.0
800,400,-4.0,2,1.0,198,404.0
1000,500,-10.0,2,1.0,245,510.0
1200,600,6.0,2,-1.0,303,594.0
1400,700,72.0,2,-1.0,386,628.0
1600,800,150.0,2,1.0,475,650.0
1800,900,238.0,2,1.0,569,662.0
2000,1000,332.0,2,1.0,666,668.0
2400,1200,528.0,2,1.0,864,672.0
2800,1400,720.0,2,1.0,1060,680.0
3400,1700,990.0,2,1.0,1345,710.0
4000,2000,1274.0,2,1.0,1637,726.0
5000,2500,1750.0,2,1.0,2125,750.0
6000,3000,2198.0,2,1.0,2599,802.0
8000,4000,3158.0,2,1.0,3579,842.0
10000,5000,4122.0,2,1.0,4561,878.0
12000,6000,5070.0,2,1.0,5535,930.0
14000,7000,6020.0,2,1.0,6510,980.0
16000,8000,6962.0,2,1.0,7481,1038.0
18000,9000,7632.0,2,1.0,8316,1368.0
20000,10000,8556.0,2,1.0,9278,1444.0
