steps,episode,total_return,episode_len,episode_return
100,1,1.1,100,1.1
200,2,2.1,100,1.0
300,3,3.1,100,1.0
400,4,4.1,100,1.0
500,5,5.199999999999999,100,1.1
600,6,6.199999999999999,100,1.0
700,7,7.199999999999999,100,1.0
800,8,8.2,100,1.0
900,9,9.2,100,1.0
1000,10,10.2,100,1.0
1200,12,12.2,100,1.0
1400,14,14.2,100,1.0
1700,17,17.3,100,1.0
2000,20,20.400000000000002,100,1.0
2500,25,25.700000000000006,100,1.1
3000,30,30.800000000000008,100,1.0
4000,40,41.500000000000014,100,1.0
5000,50,52.10000000000002,100,1.1
6000,60,63.000000000000036,100,1.1
7000,70,73.89999999999998,100,1.1
8000,80,84.49999999999994,100,1.1
9000,90,95.1999999999999,100,1.0
10000,100,106.19999999999985,100,1.1
12000,120,128.19999999999973,100,1.1
14000,140,149.99999999999963,100,1.1
17000,170,182.1999999999995,100,1.1
20000,200,214.2999999999994,100,1.1
25000,250,264.3999999999994,100,1.0
30000,300,314.3999999999994,100,1.0
40000,400,414.3999999999994,100,1.0
50000,500,514.5999999999995,100,1.0
60000,600,614.7999999999995,100,1.0
70000,700,715.1999999999996,100,1.0
80000,800,815.2999999999996,100,1.0
90000,900,915.4999999999997,100,1.0
100000,1000,1015.4999999999997,100,1.0
